Sector,PD_Horizon,Intercept_ols,N_observations_ols,N_predictors,R_squared_ols,R_squared_adj_ols,AIC,BIC,β_GDP_Growth,β_GDP_Growth_CI_lower,β_GDP_Growth_CI_upper,β_Interest_Rate,β_Interest_Rate_CI_lower,β_Interest_Rate_CI_upper,β_Brent_Oil,β_Brent_Oil_CI_lower,β_Brent_Oil_CI_upper,β_Fuel_Index,β_Fuel_Index_CI_lower,β_Fuel_Index_CI_upper,β_CPI,β_CPI_CI_lower,β_CPI_CI_upper,β_GDP_Growth_lag1,β_GDP_Growth_lag1_CI_lower,β_GDP_Growth_lag1_CI_upper,β_GDP_Growth_lag2,β_GDP_Growth_lag2_CI_lower,β_GDP_Growth_lag2_CI_upper,β_GDP_Growth_lag3,β_GDP_Growth_lag3_CI_lower,β_GDP_Growth_lag3_CI_upper,β_GDP_Growth_lag4,β_GDP_Growth_lag4_CI_lower,β_GDP_Growth_lag4_CI_upper,β_Interest_Rate_lag1,β_Interest_Rate_lag1_CI_lower,β_Interest_Rate_lag1_CI_upper,β_Interest_Rate_lag2,β_Interest_Rate_lag2_CI_lower,β_Interest_Rate_lag2_CI_upper,β_Interest_Rate_lag3,β_Interest_Rate_lag3_CI_lower,β_Interest_Rate_lag3_CI_upper,β_Interest_Rate_lag4,β_Interest_Rate_lag4_CI_lower,β_Interest_Rate_lag4_CI_upper,β_Brent_Oil_lag1,β_Brent_Oil_lag1_CI_lower,β_Brent_Oil_lag1_CI_upper,β_Brent_Oil_lag2,β_Brent_Oil_lag2_CI_lower,β_Brent_Oil_lag2_CI_upper,β_Brent_Oil_lag3,β_Brent_Oil_lag3_CI_lower,β_Brent_Oil_lag3_CI_upper,β_Brent_Oil_lag4,β_Brent_Oil_lag4_CI_lower,β_Brent_Oil_lag4_CI_upper,β_Fuel_Index_lag1,β_Fuel_Index_lag1_CI_lower,β_Fuel_Index_lag1_CI_upper,β_Fuel_Index_lag2,β_Fuel_Index_lag2_CI_lower,β_Fuel_Index_lag2_CI_upper,β_Fuel_Index_lag3,β_Fuel_Index_lag3_CI_lower,β_Fuel_Index_lag3_CI_upper,β_Fuel_Index_lag4,β_Fuel_Index_lag4_CI_lower,β_Fuel_Index_lag4_CI_upper,β_CPI_lag1,β_CPI_lag1_CI_lower,β_CPI_lag1_CI_upper,β_CPI_lag2,β_CPI_lag2_CI_lower,β_CPI_lag2_CI_upper,β_CPI_lag3,β_CPI_lag3_CI_lower,β_CPI_lag3_CI_upper,β_CPI_lag4,β_CPI_lag4_CI_lower,β_CPI_lag4_CI_upper,δ_GPR_Global,δ_GPR_Global_CI_lower,δ_GPR_Global_CI_upper,δ_GPR_Global_lag1,δ_GPR_Global_lag1_CI_lower,δ_GPR_Global_lag1_CI_upper,δ_GPR_Global_lag2,δ_GPR_Global_lag2_CI_lower,δ_GPR_Global_lag2_CI_upper,δ_GPR_Global_lag3,δ_GPR_Global_lag3_CI_lower,δ_GPR_Global_lag3_CI_upper,δ_GPR_Global_lag4,δ_GPR_Global_lag4_CI_lower,δ_GPR_Global_lag4_CI_upper,N_observations_lasso,Optimal_Alpha,Optimal_L1_Ratio,R_squared_lasso,R_squared_adj_lasso,R_squared_cv,N_features_selected,Intercept_lasso,LASSO_β_GDP_Growth,β_selected_GDP_Growth,LASSO_NATIVE_β_GDP_Growth,LASSO_β_Interest_Rate,β_selected_Interest_Rate,LASSO_NATIVE_β_Interest_Rate,LASSO_β_Brent_Oil,β_selected_Brent_Oil,LASSO_NATIVE_β_Brent_Oil,LASSO_β_Fuel_Index,β_selected_Fuel_Index,LASSO_NATIVE_β_Fuel_Index,LASSO_β_CPI,β_selected_CPI,LASSO_NATIVE_β_CPI,LASSO_β_GDP_Growth_lag1,β_selected_GDP_Growth_lag1,LASSO_NATIVE_β_GDP_Growth_lag1,LASSO_β_GDP_Growth_lag2,β_selected_GDP_Growth_lag2,LASSO_NATIVE_β_GDP_Growth_lag2,LASSO_β_GDP_Growth_lag3,β_selected_GDP_Growth_lag3,LASSO_NATIVE_β_GDP_Growth_lag3,LASSO_β_GDP_Growth_lag4,β_selected_GDP_Growth_lag4,LASSO_NATIVE_β_GDP_Growth_lag4,LASSO_β_Interest_Rate_lag1,β_selected_Interest_Rate_lag1,LASSO_NATIVE_β_Interest_Rate_lag1,LASSO_β_Interest_Rate_lag2,β_selected_Interest_Rate_lag2,LASSO_NATIVE_β_Interest_Rate_lag2,LASSO_β_Interest_Rate_lag3,β_selected_Interest_Rate_lag3,LASSO_NATIVE_β_Interest_Rate_lag3,LASSO_β_Interest_Rate_lag4,β_selected_Interest_Rate_lag4,LASSO_NATIVE_β_Interest_Rate_lag4,LASSO_β_Brent_Oil_lag1,β_selected_Brent_Oil_lag1,LASSO_NATIVE_β_Brent_Oil_lag1,LASSO_β_Brent_Oil_lag2,β_selected_Brent_Oil_lag2,LASSO_NATIVE_β_Brent_Oil_lag2,LASSO_β_Brent_Oil_lag3,β_selected_Brent_Oil_lag3,LASSO_NATIVE_β_Brent_Oil_lag3,LASSO_β_Brent_Oil_lag4,β_selected_Brent_Oil_lag4,LASSO_NATIVE_β_Brent_Oil_lag4,LASSO_β_Fuel_Index_lag1,β_selected_Fuel_Index_lag1,LASSO_NATIVE_β_Fuel_Index_lag1,LASSO_β_Fuel_Index_lag2,β_selected_Fuel_Index_lag2,LASSO_NATIVE_β_Fuel_Index_lag2,LASSO_β_Fuel_Index_lag3,β_selected_Fuel_Index_lag3,LASSO_NATIVE_β_Fuel_Index_lag3,LASSO_β_Fuel_Index_lag4,β_selected_Fuel_Index_lag4,LASSO_NATIVE_β_Fuel_Index_lag4,LASSO_β_CPI_lag1,β_selected_CPI_lag1,LASSO_NATIVE_β_CPI_lag1,LASSO_β_CPI_lag2,β_selected_CPI_lag2,LASSO_NATIVE_β_CPI_lag2,LASSO_β_CPI_lag3,β_selected_CPI_lag3,LASSO_NATIVE_β_CPI_lag3,LASSO_β_CPI_lag4,β_selected_CPI_lag4,LASSO_NATIVE_β_CPI_lag4,LASSO_δ_GPR_Global,δ_selected_GPR_Global,LASSO_NATIVE_δ_GPR_Global,LASSO_δ_GPR_Global_lag1,δ_selected_GPR_Global_lag1,LASSO_NATIVE_δ_GPR_Global_lag1,LASSO_δ_GPR_Global_lag2,δ_selected_GPR_Global_lag2,LASSO_NATIVE_δ_GPR_Global_lag2,LASSO_δ_GPR_Global_lag3,δ_selected_GPR_Global_lag3,LASSO_NATIVE_δ_GPR_Global_lag3,LASSO_δ_GPR_Global_lag4,δ_selected_GPR_Global_lag4,LASSO_NATIVE_δ_GPR_Global_lag4
Communications,12_month,0.5623680483767831,3926,30,0.15788563357197793,0.15139951521694828,11989.789692370116,12184.326359990044,21.20324729599425,14.526477296748723,27.880017295239774,-0.12338032716054509,-0.7923144435695733,0.545553789248483,0.5187743224119987,0.2938929511836472,0.7436556936403502,1.0309575642649773,0.27184402390257434,1.7900711046273803,-13.884252170661172,-19.11883185520823,-8.649672486114113,-29.606590883431647,-43.02831646235151,-16.184865304511778,8.857056898379673,-4.714729658467238,22.428843455226584,6.177969545253687,-10.103714188088047,22.459653278595418,-2.976389920617762,-11.440619918187712,5.487840076952187,0.3142914479208319,-0.9222583474077921,1.5508412432494558,1.3365953606181864,-0.020578582748079333,2.6937693039844524,-2.148806054424009,-3.3452292449599823,-0.9523828638880354,0.8618226921061374,0.21095252677489107,1.5126928574373837,-0.06133756047835183,-0.3964133045392405,0.2737381835825369,-0.6476496438049497,-1.0600898257080877,-0.23520946190181174,0.4569856275004083,0.04211523804297085,0.8718560169578458,-0.0013250709154172396,-0.285148382210008,0.28249824037917354,-0.8625594708366403,-2.373790361724293,0.6486714200510123,-0.3959536118506888,-1.9654611125003842,1.1735538887990067,1.4535474048624328,-0.24702701308223096,3.1541218228070966,-1.9389052422746536,-2.853087630039864,-1.024722854509443,19.288182177306947,12.562530704098702,26.013833650515192,-11.816310545767267,-18.53305049079345,-5.099570600741085,-4.143419212510505,-10.821467703195804,2.534629278174795,7.053526178749562,2.093484403232571,12.013567954266552,0.15891126685277973,0.08373697564107502,0.23408555806448444,0.11974834990709463,0.032164628550167176,0.2073320712640221,-0.15311104383561677,-0.24396256262034746,-0.06225952505088608,0.1549560156171502,0.06057824404210871,0.24933378719219168,0.31590723782199365,0.23192813812730814,0.3998863375166791,3926,0.40768505958863954,0.1,0.07744719094563546,0.07367107302676357,-0.015392415000226433,16,0.44087847160192456,0.0,0,0.0,0.021744725947714698,1,0.022127631492345246,0.0,0,0.0,-0.0,0,-0.0,0.005095661887636726,1,0.00509328137536671,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.02217436986013948,1,0.022772341699376846,0.013936125037077552,1,0.014499663498952719,0.00751446052137172,1,0.007898563052014109,0.005925083838156438,1,0.006333417546845723,-0.0,0,-0.0,-0.043323959960681134,1,-0.03694697155215433,-0.021694241455740594,1,-0.017932106184018734,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.014589156364560164,1,-0.0161714958856863,0.001304498292571572,1,0.001321280335801386,0.0,0,0.0,0.0009185168457915637,1,0.0009542186706097213,0.005381434974054508,1,0.005621072887666483,0.12506398658926973,1,0.12228893532194282,0.04888596661787513,1,0.056658950498690464,-0.0,0,-0.0,0.008899285855260048,1,0.012582246471854753,0.044850556398300365,1,0.06450504779687896
Utilities,12_month,-0.10998882583487146,4245,30,0.18039273295304148,0.17455784495792792,11046.751334546743,11243.709744607851,5.052826240867453,-0.1588687290712496,10.264521210806155,-2.826444646772094,-3.284758584659165,-2.368130708885023,-0.2174544481022082,-0.3796558209391019,-0.05525307526531456,-0.2577523020958524,-0.8586782766245303,0.3431736724328255,8.593012190874575,5.000348479718193,12.185675902030956,-10.49144072936711,-21.237711935413657,0.2548304766794356,-13.892718863678953,-24.788704608264883,-2.9967331190930224,40.87707170171856,28.722162153207314,53.03198125022981,-23.176499029471053,-29.575046209953527,-16.77795184898858,5.020293649349861,4.1901216994089,5.850465599290821,-3.638053770295473,-4.530520953991575,-2.7455865865993716,2.3000823079960266,1.381959649446233,3.2182049665458203,-1.014640112321611,-1.5231071943975514,-0.5061730302456707,-0.335109123450978,-0.6126884441678524,-0.05752980273410363,1.4409380635837938,1.1289643802949463,1.7529117468726414,-1.395089958594861,-1.7086394470720152,-1.081540470117707,0.6846382351536041,0.473039440878781,0.8962370294284272,-0.3702320823310828,-1.5359070870111502,0.7954429223489847,1.3928013328915814,0.2368530120539747,2.548749653729188,-0.6963310156683749,-1.7742465313369236,0.38158450000017385,-0.2528992223252553,-0.8712653066562609,0.3654668620057503,-6.446493968797717,-11.448937012326564,-1.4440509252688694,-5.837380355487579,-11.444934082366446,-0.22982662860871272,11.077274061171906,5.9685211330533585,16.186026989290454,-5.640341955211729,-9.33123515786949,-1.9494487525539688,0.1378808167328976,0.08135061295235627,0.19441102051343892,0.05936233048809972,-0.007529045720255714,0.12625370669645514,-0.009885817001559306,-0.08010786316276078,0.06033622915964216,-0.023248572713674844,-0.0968740557407737,0.05037691031342401,-0.23798155602096155,-0.30608270015420214,-0.16988041188772093,4245,0.06405793460901081,0.7,0.08427111900126427,0.08340722383051069,-0.09477230456462496,4,0.24951388775897826,0.0,0,0.0,0.0,0,0.0,-0.027884584182716932,1,-0.028384792699174738,-0.0,0,-0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.034517017619044216,1,-0.03860294662526019,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.20100705746414854,1,0.22099659008076866,0.0,0,0.0,0.0,0,0.0,-0.0,0,-0.0,-0.10535130032199622,1,-0.1644063483319613
Mining & Construction,12_month,1.1275400346985467,2347,30,0.16164781619168145,0.1507883319454597,9154.435633905216,9333.023322976598,-22.94619383008674,-37.47141681411961,-8.420970846053875,-3.05318723406077,-4.265973459480213,-1.8404010086413274,-0.5946081244249593,-0.9804434219486348,-0.20877282690128374,-1.3605549514256143,-3.027136060031613,0.3060261571803846,11.03033437736364,1.23652475884586,20.82414399588142,61.01213755911217,31.117113872178827,90.90716124604552,-56.711407313035,-86.48483544618242,-26.93797917988757,18.06331942253932,-12.657650448270406,48.78428929334905,0.5691720647635465,-15.533059244653245,16.671403374180336,7.015360191628641,4.722558489296088,9.308161893961195,-8.814457762469903,-11.465868397773368,-6.163047127166438,9.903081092501383,6.811039936447916,12.99512224855485,-5.666004319531055,-7.240895946299266,-4.091112692762844,0.8799912607260694,0.22836946836625938,1.5316130530858794,0.2513641765148409,-0.43691550363639653,0.9396438566660783,-0.8772865502562555,-1.5535310459868341,-0.2010420545256768,0.7390255926116935,0.24773419646143147,1.2303169887619556,2.4976204728322253,-0.8280777538846396,5.82331869954909,1.036417365597516,-2.170727632070164,4.243562363265196,-2.983205382152777,-6.062780093256858,0.09636932895130457,-0.2467979417701735,-1.9776939522136168,1.4840980686732697,-35.53810091734027,-49.75739094730241,-21.318810887378135,22.93901842581787,7.816034616520987,38.062002235114754,7.0334771228792325,-6.957338024328917,21.024292270087383,-4.353519126575298,-14.464187558806913,5.757149305656316,0.08808332626144204,-0.0528295503415802,0.22899620286446426,0.08438529538959993,-0.08562925291494147,0.25439984369414137,0.07670035388420259,-0.10483380694812781,0.25823451471653297,0.09811218006291814,-0.0893029862274195,0.2855273463532558,-0.22473340883879417,-0.396402474264127,-0.05306434341346136,2347,0.12143023430109852,0.9,0.09103947499731424,0.08948702320397062,-0.07566609186029309,4,0.8969699141617546,0.0,0,0.0,0.0,0,0.0,-0.14343255843061467,1,-0.13672755112711032,-0.0,0,-0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.0,0,-0.0,-0.040433092444402276,1,-0.03396266738015855,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.25453759647243723,1,-0.29653345156847577,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.10626911864110289,1,0.13714397105172715,0.0,0,0.0,0.0,0,0.0,-0.0,0,-0.0,-0.0,0,-0.0
Light Manufacturing,12_month,0.08651412786427246,4204,30,0.05079405154029104,0.04397014105531838,9083.107113286685,9279.764656978588,-1.8665283163916073,-5.48268035340373,1.7496237206205154,-0.11465290601954861,-0.5604653806467839,0.3311595686076866,0.013609422233886566,-0.12209439531496366,0.14931323978273678,1.0829021227958397,0.6774208094655267,1.4883834361261528,4.404084837109,1.2569602821465211,7.551209392071479,-0.4153295176620084,-7.5903932566490715,6.759734221325055,3.5597265079440925,-4.46594011879212,11.585393134680306,1.0333622910362799,-7.630717874600556,9.697442456673116,-1.443634330479186,-6.000760075806079,3.1134914148477075,0.19116846040066818,-0.5884804871383292,0.9708174079396655,0.6821622019171141,-0.07543691338054692,1.4397613172147752,-1.4539993305674406,-2.1517135490099246,-0.7562851121249565,0.6184499147509492,0.23906682456228767,0.9978330049396108,-0.2697020176378242,-0.46749939953779895,-0.07190463573784941,0.5289058797504026,0.2993859467013533,0.7584258127994519,-0.010454371802164998,-0.2273610154932373,0.20645227188890733,-0.22190712352441483,-0.36698400229032857,-0.07683024475850112,-2.1038602971381968,-2.8922331838754376,-1.315487410400956,1.4411743007318925,0.5435502271089091,2.3387983743548757,-0.8921009584993731,-1.8528445758448953,0.06864265884614906,0.28398769324193773,-0.24008351766288594,0.8080589041467614,-1.6276252321092861,-5.673024847250945,2.417774383032373,-10.765351798484708,-14.736082511822591,-6.794621085146826,8.896711320366581,4.837969064088719,12.955453576644443,-1.5453399120320415,-4.531423045677109,1.4407432216130267,0.032043699292342215,-0.008888950263065687,0.07297634884775012,-0.11440421533177947,-0.1656811539847155,-0.06312727667884342,0.06756965164229674,0.014768168312156611,0.12037113497243687,-0.012902570033387552,-0.06852499770443785,0.04271985763766275,-0.00804555577818179,-0.057955847459503454,0.04186473590313987,4204,0.5435003843434907,0.1,0.0,0.0,-0.10107038399601147,0,0.057388733798617246,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
Heavy Manufacturing,12_month,0.6538698802978737,5433,30,0.15658180737365868,0.15189788553382333,12375.015444923501,12579.6230940666,-17.66635185514562,-21.916007250631097,-13.416696459660145,-2.361989458353476,-2.7736148447972138,-1.950364071909738,0.19813822591730978,0.05407891388980918,0.3421975379448104,0.2715492242201139,-0.16506189348827344,0.7081603419285012,9.375492879496308,5.876887703906021,12.874098055086595,31.16120360046097,22.323792842151946,39.99861435876999,-38.2217483572578,-48.579795699265475,-27.86370101525013,45.14050129012618,34.04745392367833,56.23354865657403,-19.49240981378088,-25.14746892255136,-13.837350705010403,4.659584083271361,3.9468865318526656,5.372281634690056,-4.33436167884644,-5.060035463339635,-3.6086878943532446,2.189199544131611,1.3051316156763009,3.0732674725869216,-0.5752301129710234,-1.0924200015889785,-0.05804022435306855,-0.30936553047885024,-0.543246500560896,-0.07548456039680457,0.07192913059270434,-0.22189835982979206,0.36575662101520073,1.0002817652841987,0.6941725297376982,1.3063910008306991,-0.7248599828671409,-0.906229007775105,-0.5434909579591769,-0.8163409299725032,-1.73679537369443,0.10411351374942346,1.6144821915305727,0.5099955680849471,2.7189688149761984,-2.1576394896292976,-3.449404482325436,-0.8658744969331593,0.6810857328535447,-0.031282831524850896,1.3934542972319401,-8.804303714586316,-13.94463208024143,-3.6639753489312037,-7.025530411481695,-12.179471374534359,-1.87158944842903,-4.226149345277483,-9.097962287737111,0.6456635971821445,10.532493231221169,7.509274723518816,13.555711738923522,-0.012211677835038605,-0.07346538716490815,0.04904203149483094,-0.1553450449095461,-0.2190633153520331,-0.09162677446705907,-0.025804106576647473,-0.08709869348919055,0.0354904803358956,-0.07472564202442283,-0.1329128255070691,-0.016538458541776574,-0.10365010045635581,-0.15920585482659233,-0.04809434608611928,5433,0.795740112050837,0.1,0.014578283147046345,0.014033750977114678,-2.1169431552728075,3,0.16794151247016548,0.0,0,0.0,-0.0,0,-0.0,-0.0,0,-0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,0.0,0,0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.0,0,-0.0,-0.005486634939811163,1,-0.007765482647724568,-0.005661881720644635,1,-0.008244103045001411,-0.03161545404169075,1,-0.03870049533227973,-0.0,0,-0.0
Public Administration,12_month,0.4768860956121132,251,30,0.35243860075737077,0.26413477358792126,135.5085981074244,244.7976392205097,-17.62046866794807,-29.419590321408933,-5.821347014487211,0.7848783669678919,0.015197405904928352,1.5545593280308556,0.03977340604496986,-0.2958246349447983,0.37537144703473807,-0.7963525630151366,-2.231231180749233,0.6385260547189598,-7.36936318324669,-14.433471096114184,-0.3052552703791953,17.52047759626416,-5.8450495549081545,40.88600474743647,4.359334608770714,-18.965692221252063,27.684361438793495,9.098143102408493,-11.888008482395325,30.08429468721231,-10.73533329633574,-20.401035005707513,-1.0696315869639665,-0.7425306771404545,-2.513847383943091,1.0287860296621816,0.4115574784190218,-1.7518403509591933,2.574955307797237,-1.1409256462493438,-3.0144909890313274,0.7326396965326396,0.6407498930572476,-0.34716069161662744,1.6286604777311227,-0.03506674688855653,-0.6235226770857506,0.5533891833086376,-0.06789175068024147,-0.6918496076926643,0.5560661063321815,0.30837004904631277,-0.2479734426124766,0.8647135407051021,-0.332738025616542,-0.7046344478386275,0.039158396605543544,0.36540004125203207,-2.8653465796606366,3.596146662164701,1.209584783978389,-2.475828514723248,4.894998082680027,-0.521100481962125,-3.0415821343678653,1.9993811704436153,-0.5776078381535303,-1.8273026032475679,0.6720869269405072,8.900898767230801,-2.441708064728937,20.24350559919054,-9.483123935880053,-20.493095764613265,1.5268478928531568,5.358293428057543,-5.30932679091684,16.025913647031928,0.33231902427144283,-7.559741224512871,8.224379273055757,-0.1303565750359668,-0.26396927783022583,0.0032561277582922876,-0.09408854142070532,-0.23001891053703571,0.0418418276956251,-0.21848385260476993,-0.34972422362519984,-0.08724348158434,0.1795013534268724,0.04450876024089337,0.31449394661285146,0.1344219526168782,-0.015688666411642793,0.2845325716453992,251,0.4393698731557887,0.1,0.0,0.0,-1.834254869257053,0,0.02408802078588983,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
Services,12_month,-0.19295676622711933,2167,30,0.06698093868006627,0.0538767383806289,8243.284627603633,8419.39869665126,15.416642352436138,2.8365756672305356,27.996709037641743,0.2249594547058712,-0.6272970533726849,1.0772159627844273,-0.37296920739687334,-0.8113158417664934,0.06537742697274679,0.9505110689747718,-0.6036035134118714,2.504625651361415,12.75583402921454,3.059014537257923,22.452653521171158,-25.224946270701118,-51.00544419347485,0.5555516520726158,22.486351065469805,-4.315698356601864,49.28840048754147,-36.53909536935851,-63.90475102314738,-9.17343971556965,25.852586223096687,11.248227292828872,40.4569451533645,-1.3005791776307005,-3.1238223008709305,0.5226639456095292,2.1837477802779635,-0.24959635058370688,4.617091911139633,-3.7331568199739467,-6.26353301944775,-1.2027806205001434,2.3560329306381647,1.1311482726037938,3.5809175886725355,0.41077973820919295,-0.3518970148557106,1.1734564912740966,-0.28659474074047453,-1.134298531791997,0.5611090503110479,0.8980484631528024,0.17165608592484904,1.6244408403807558,-0.06768495389819967,-0.5480669030897223,0.4126969952933229,-3.0477344108945523,-6.1931049672474545,0.09763614545834987,4.28815290399074,0.6353840038651635,7.940921804116317,-0.3790543095906438,-3.8066783991856945,3.048569780004407,-2.5746971432028913,-4.2643795898255625,-0.8850146965802197,-16.460364658348706,-29.360474621433667,-3.5602546952637457,14.227863930034456,0.644936451368201,27.81079140870071,-10.15420587270135,-24.359944222388506,4.051532476985807,-1.5085907949956727,-11.24096027631628,8.223778686324934,-0.042051299267856786,-0.18960295253125636,0.1055003539955428,-0.16595676327008876,-0.3320067294750134,9.320293483588982e-05,-0.23556781460475323,-0.4201935496747047,-0.05094207953480179,0.17394909241158063,-0.02298155565213414,0.37087974047529537,0.14014100090889808,-0.024798512991229038,0.3050805148090252,2167,1.9362651576033987,0.1,0.0,0.0,-0.2770860108306386,0,0.17939029798045814,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
"Health, Legal & Educational Services",12_month,0.03888777295469553,720,30,0.27738961436813037,0.24592617232320135,1691.1061233523887,1833.062910924702,1.7445065246986404,-9.927132230079682,13.416145279476964,-0.7863911399856927,-2.4509050747538934,0.8781227947825081,-0.2946172998706321,-0.6585978590568741,0.06936325931560983,-1.7904053458526008,-3.1684394774534366,-0.41237121425176504,13.143874380123608,4.233372789964388,22.054375970282827,5.729151525421491,-17.29426931657094,28.752572367413926,-25.732920310994118,-53.532722240675,2.066881618686761,18.232748459978716,-13.663930464985288,50.129427384942716,5.32087585422391,-11.63416996998874,22.27592167843656,1.461531751552656,-1.2492776829577026,4.172341186063015,-1.741050075062315,-4.032140058269876,0.5500399081452465,2.0137428551932373,-0.4758385752985279,4.503324285685002,-1.2202770592304897,-2.660499395633025,0.21994527717204582,0.2541430655389082,-0.2945555820103044,0.8028417130881208,0.3365673155754603,-0.3483578887549292,1.0214925199058498,-0.6574362921842063,-1.3464720442422307,0.03159945987381796,0.4367319664241992,-0.017197468330056975,0.8906614011784554,2.201429273613022,-0.5172473693009918,4.920105916527036,-0.1831757534776819,-3.361222678592089,2.994871171636725,-1.769464962191473,-5.1441292190023065,1.6051992946193605,0.4458588788653126,-1.368417394656722,2.260135152387347,-14.619935265518436,-27.238709826086072,-2.001160704950797,4.588431244309412,-10.897289543265453,20.074152031884275,-6.222454146676688,-21.20694365431534,8.762035360961963,-1.5229714931095053,-11.140439124345615,8.094496138126605,-0.05710603482279363,-0.20162093312111068,0.0874088634755234,-0.3511137272746129,-0.5287050609096886,-0.1735223936395371,0.21027062052417553,0.02864198187647768,0.3918992591718734,-0.007182707741810991,-0.1925447008356466,0.17817928535202462,0.15396630588609772,-0.022816346703754403,0.3307489584759499,720,0.09530910483879358,1.0,0.08297391092181827,0.08169671581168148,-0.5263129126919919,1,0.14859340469509552,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.1761346443305988,1,-0.19732857543514984,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,-0.0,0,-0.0,0.0,0,0.0,-0.0,0,-0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
