date;World;Asia;Americas;Europe
2014-10;0.13618382654934091;0.13735674121131414;-0.03949868693554626;0.18797393997651568
2014-11;-0.07015801744235661;-0.03965022075529401;-0.24776530644937678;0.1002068097989639
2014-12;0.10261063046130836;0.20583411057151224;-0.28692254161982733;0.3556975505857096
2015-01;0.13487559075509026;0.1454996736955705;0.05046329600479904;0.11354712736380002
2015-02;0.5506287512257124;0.46150394735435807;0.5161830357143016;0.7568289502973391
2015-03;0.39865400690144437;0.0021267771881827713;0.6437836972188027;0.7742885697753721
2015-04;0.3244881839335578;0.20948309779778018;0.21534348877667586;0.6201000093954523
2015-05;0.2766251728907321;0.17508860544579452;0.41388362566290304;0.27182652902422166
2015-06;0.16763925729443852;0.21079838564452835;0.23824081297041388;0.010346932651805751
2015-07;0.2001948987373936;0.35622925519542825;0.1251472320376923;-0.048625552210390666
2015-08;0.194509339619664;0.4160566258334386;-0.02625857342420934;0.0414035814098046
2015-09;0.16670007701964362;0.2097887427360723;0.11556806959298616;0.030005173305736044
2015-10;0.1348234129282977;0.10886176649151924;0.026235150904585502;0.18825184373028048
2015-11;0.05049070655431809;0.11815387189193505;0.04721088578112376;-0.03097221792052185
2015-12;0.13141986016926843;0.2610938789151085;-0.08074495081897837;0.1156654377213906
2016-01;0.2446451070978517;0.3552046332850667;0.5593745080547885;-0.3352485481159073
2016-02;0.4022079540812573;0.5937182122023543;0.22542737272746027;0.19354571611915894
2016-03;0.22429243560722067;-0.14858534370679743;0.4081887664785455;0.5154692422912
2016-04;0.31018402864517736;0.20460886638422604;0.3930475183042015;0.27953629861052764
2016-05;0.2656428349071316;0.06290735087863819;0.34708950983937115;0.3197507583832193
2016-06;0.23078674476848526;0.2143689000195792;0.17706220854221133;0.1736678653154744
2016-07;0.19618168489090593;0.3373201559077277;-0.00924850739366656;0.01427726447611466
2016-08;0.1216005935757769;0.08712140624200782;0.1171585957411958;0.04384533811891966
2016-09;0.3077493129676867;0.35125448028672235;0.3449054589500955;0.07746012332467966
2016-10;0.2411344606796817;0.2306287183778455;0.07160832293306996;0.3187664857267958
2016-11;0.1320490116796691;0.11810342194482626;-0.022489368662081954;0.004060748802059422
2016-12;0.2381925986505884;0.09457466822595517;0.1114496636060558;0.42027043488854776
2017-01;0.5731594137864171;0.6685089608647887;0.7169776633881852;-0.06166474596145388
2017-02;0.30015717690006216;0.08174716912581204;0.4066400981614926;0.3580785142776266
2017-03;0.21332308843302616;0.01613439954823992;0.24945967236955635;0.26911253338708363
2017-04;0.34502935776115073;0.20568040894104467;0.3465610864287205;0.4020827888462364
2017-05;0.16186761039169717;0.10967229114471344;0.13151950203302842;0.07608978594741966
2017-06;0.11643663739020482;0.026131703787091176;0.09023822892435529;0.14506092558874695
2017-07;0.20553232873141702;0.24919113361869805;0.08715164386032814;0.009989710598090618
2017-08;0.36419666619975644;0.46005813370753046;0.32528299620671053;0.07291760310850215
2017-09;0.3658658159704897;0.36017519879476545;0.462898302041137;0.11877907092807671
2017-10;0.2642112895696158;0.30420518938263363;0.11817044348672034;0.1724739544389564
2017-11;0.2456832073546522;0.29138915318742686;0.19539580047807092;0.07265271999841172
2017-12;0.2628692275004507;0.24607174621997796;0.16828683996912286;0.2963670177323019
2018-01;0.4169253969662057;0.5579708001853367;0.5554018263035143;-0.15964461719997214
2018-02;0.45445622300746;0.5313465026224318;0.4953316953316911;0.22842841252186386
2018-03;0.04396978787020167;-0.39981666942962013;0.2943650126156383;0.41221585841970665
2018-04;0.30765324061412525;0.15371510813906308;0.37150797133245206;0.3503266425878726
2018-05;0.31742013378381895;0.1593446340938831;0.38276210460868043;0.43662539704392156
2018-06;0.33679837715594463;0.26938130142402095;0.40840027097648335;0.15959582113520554
2018-07;0.3201903730072564;0.4292681027517897;0.22842933148277123;0.07136153906310838
2018-08;0.454164135497126;0.6959117607149068;0.2173306792064622;0.1826724887417086
2018-09;0.4962660062585167;0.7036152928040718;0.3703881399030884;0.12480985997893601
2018-10;0.4403266631644476;0.4836412643491439;0.4139539774954404;0.28923688208484233
2018-11;-0.10460648940621153;-0.15504760817662833;-0.07902203096141758;-0.08545265631523247
2018-12;-0.03236677265198162;-0.04191833546099977;-0.04478280340348695;0.10010399152518001
2019-01;0.12760446425170713;0.1429633441985434;0.2916952642415982;-0.1747640685075047
2019-02;0.4964525516900409;0.554857621440541;0.49805151601558517;0.3598661686897042
2019-03;0.3539387515614889;0.08328995314939025;0.6923033272173473;0.43804392068691467
2019-04;0.5007449878350112;0.4123204372866285;0.5738921345781689;0.5548158011539961
2019-05;0.28055886575399924;0.25617118262555305;0.279238305144891;0.18231890455127076
2019-06;0.1019911670035123;0.0958187335017957;0.10896289673669735;0.07183701617767824
2019-07;0.342116824482841;0.4739425450245527;0.28187882001620146;0.045942686498601226
2019-08;0.33256635024732084;0.5464327747576103;0.1354410182195842;0.042094789813051925
2019-09;0.3240362474931313;0.5360311399719375;0.24272294380316417;-0.06789710241943414
2019-10;0.5071585240576493;0.7318425429680309;0.36135447857750247;0.15885319476742765
2019-11;0.25229970258100476;0.3953693171393935;0.22745061927345045;-0.061147470501132783
2019-12;0.3177956371986257;0.3645733395466033;0.2352033222469352;0.2657718377453433
2020-01;0.6079416961939588;1.173503759946115;0.22365212927826228;-0.11155712773768256
2020-02;0.27483277972424336;0.22585957113676614;0.34570430392713014;0.19759072946297085
2020-03;-0.15246807699637044;-0.5198326480041704;-0.03007655851258173;0.17624250969334732
2020-04;-0.1263418136867367;-0.15252294612961848;-0.5114553228732555;0.1578637046617315
2020-05;-0.09009828904258388;-0.30460798669487144;0.052233198321216534;0.012343334599318467
2020-06;0.3470545905029043;0.2747128208382854;0.5449566324427835;0.2212032316557977
2020-07;0.36854813819646726;0.4394213381555101;0.49827834356610534;-0.044521910463590775
2020-08;0.47662976629765375;0.829987577192437;0.3480625424881145;-0.0748680332452012
2020-09;0.278140330347898;0.40532819084351246;0.278206830519645;-0.047420333839143236
2020-10;0.3662346055796961;0.3663459657484269;0.32337389769134806;0.2134927412468013
2020-11;0.08675276356742145;-0.0026578308556457486;0.1705933055595521;0.06154428821665281
2020-12;0.29488244913278283;0.24452693783170165;0.3630138214151257;0.29617713853140604
2021-01;0.6824722244496151;0.7141152659814187;0.46351287386912077;0.6113611276216346
2021-02;0.49997787708508934;0.45017770172437466;0.6551693483865417;0.35539801764798984
2021-03;0.3715770009685704;-0.03931229688646232;0.8266579526084783;0.5625116800598073
2021-04;0.42722296301493934;0.12759672443476422;0.7681998545938873;0.4831725855308333
2021-05;0.4568523484656639;0.2880360306889207;0.7884214186369976;0.365260490836139
2021-06;0.3704283403766828;0.09573625531988927;0.8279645010220049;0.31786395422759295
2021-07;0.5076757805731802;0.47039796885461893;0.6321263910629815;0.25348542458807355
2021-08;0.3499577637181783;0.28299437472956157;0.3740033660302844;0.3270488649480541
2021-09;0.4311973887648035;0.3167151376028077;0.5064105821181109;0.361594302150392
2021-10;0.887771334735965;0.8112246653590782;0.9251457652253103;0.865245516827251
2021-11;0.62987453374026;0.6331760348844195;0.6394950827336432;0.5655680034637678
2021-12;0.47682029940270265;0.39430504795259225;0.45624979261373877;0.5121581501313921
2022-01;0.8208335778785658;0.609828200753415;1.1313151331979077;0.855791540246309
2022-02;0.8524050296054853;0.6774908492561904;1.033739425809177;0.8520691211212128
2022-03;1.4026205338368847;0.6312383779591979;1.4919100651397343;2.76710357775789
2022-04;1.0408704278953351;0.9637056678819977;0.8321388756171277;1.099576560579174
2022-05;0.6937402417628302;0.40379833063859394;1.0811451135241956;0.7625143551982738
2022-06;0.8951692829054725;0.7724690399313339;1.2969357938653392;0.7031099415890862
2022-07;0.5711524446275096;0.6959766385463917;0.29385904021472786;0.3836359702411585
2022-08;0.3426356955504639;0.30288872061736694;0.25531587649478826;0.3912888490968047
2022-09;0.5589047977895056;0.5380921020929463;0.40731166629592863;0.7159431539484062
2022-10;0.7408043464684821;0.567165132924341;0.662347782242656;1.0732499221094427
2022-11;0.22471387724423142;0.1461547015743303;0.23678518574736795;0.23767998377610677
2022-12;0.1329797515134068;0.07059122130743667;0.08177048237012485;0.21121973326427845
2023-01;0.8933328185924516;1.0850697884549731;1.0674433559027197;0.16716601119286523
2023-02;0.57395616505449;0.2650232091331084;0.7732267433156581;0.7409139282143817
2023-03;0.46415364246474855;0.24633623723353537;0.6469631357285621;0.5594013844984147
2023-04;0.5218431895298137;0.33778249303764163;0.7321033210331951;0.5523103124452922
2023-05;0.2667249342605871;0.1407224269564855;0.45570436362571964;0.17333080064583228
2023-06;0.38775126808192617;0.36024005652042224;0.41425383257724935;0.2670522332045566
2023-07;0.7425649931507294;1.0930864025621378;0.4408709925771026;0.19069382609038232
2023-08;0.6769057013144231;0.7147229874502559;0.7918200290695454;0.34133719238360616
2023-09;0.42142087472507583;0.2887230841703836;0.6442633300809408;0.23200946849450954
2023-10;0.39025465770037293;0.4015334030334827;0.3193567243124473;0.26431649162868
2023-11;0.19546692436087643;0.07998551205818938;0.3716336246713636;0.003899699723119987
2023-12;0.40770697705003744;0.194526125311012;0.7929035135536999;0.2394322258617798
2024-01;0.5872464907110464;0.5357895370537546;0.6497018395341891;0.3470087997074822
2024-02;0.9151546719911918;0.7874251497005824;0.949071166380544;0.518713219045841
2024-03;0.3519889886947736;-0.08614799631642134;0.8689460658933612;0.4011045803057778
2024-04;0.4993427820322305;0.3337396681929006;0.6414693485933709;0.47018331002903757
2024-05;0.3156031645614732;0.2978108678741931;0.32073326024337767;0.22863872023490828
2024-06;0.306107265087463;0.25260918699727686;0.21856884918749486;0.24871636416348153
2024-07;0.6068141199076171;0.7654959514915571;0.37725881173633624;0.41400619487210744
2024-08;0.3482705837745126;0.42626930276088437;0.18690832045669126;0.15082270374326967
2024-09;0.2197125544033618;0.2380761698131062;0.2390926601920862;-0.08627082986484291
2024-10;0.4342726282570375;0.4350731416784104;0.2956333608809869;0.4476323204168908
2024-11;0.09940910670838132;-0.059301257620569814;0.13599244337556549;0.2676841176603606
2024-12;0.22084406880891194;0.0853865914106855;0.19133506382296162;0.44444778678538466
2025-01;0.35132456985260685;0.30872007692699377;0.06543716029434599;0.5660165462508804
2025-02;0.28725710892292255;-0.015136226034317968;0.6205792072600858;0.4861488523760116
2025-03;0.31122189019099356;0.18598749990990093;0.39923071821739153;0.3215434083601254
2025-04;0.3734058179921007;0.31444051893476654;0.37848763474952474;0.448274843436125
2025-05;0.19147917663953073;0.16067252930123122;0.2895403546869346;0.11542844539205177
2025-06;0.2252405979114247;0.1647116114524616;0.33791542272234576;0.2629027994007549
2025-07;0.41269408880413305;0.5397946635399054;0.24391838869999294;0.38453087233576433
2025-08;0.29977076353377985;0.42311712877693974;0.2491959841610436;0.07223377476195392
2025-09;0.2948176998810004;0.36893313883499257;0.31364893443956987;-0.03645537133439847
2025-10;0.4011488363312665;0.506564883341909;0.2802337876320893;0.2793499824950363
2025-11;0.07990921239062754;0.16987582217793396;-0.11320339739567808;-0.008728097929255885
2025-12;0.19860706665413286;0.22635057008106862;0.12757910552152474;0.15639207128568255
