month,GPR,GPRT,GPRA,SHARE_GPR,N10,GPR_NOEW,GPR_AND,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_DEU,GPRC_FIN,GPRC_NOR,GPRC_SWE
1987-10-01,101.05858612060547,110.70101928710938,88.82691192626953,3.031135082244873,18211,58.11003494262695,60.24674987792969,68.69855499267578,0.29739144444465637,0.0934658870100975,0.9091681241989136,0.5947828888893127,0.11895658075809479,0.4928201138973236,0.7052425742149353,0.34837284684181213,0.3020152747631073,0.04392949491739273,0.0658942386507988,0.038438305258750916
1987-11-01,96.15348815917969,110.79949951171875,75.88374328613281,2.884012460708618,17545,55.51025390625,61.31525802612305,60.127662658691406,0.1870112270116806,0.07650458812713623,0.8925535678863525,0.8415504693984985,0.24651479721069336,0.34002038836479187,0.4165250062942505,0.5270316004753113,0.28498148918151855,0.005699629429727793,0.03419777750968933,0.005699629429727793
1987-12-01,109.85638427734375,124.4972915649414,88.26872253417969,3.2950148582458496,17572,69.11869049072266,67.68623352050781,80.6671142578125,0.43335068225860596,0.04333506524562836,1.1180447340011597,1.1440457105636597,0.0953371450304985,0.3206794857978821,0.6933610439300537,0.45068469643592834,0.3983610272407532,0.04552697390317917,0.10243569314479828,0.05121784657239914
1988-01-01,83.20153045654297,87.14092254638672,72.89557647705078,2.4955334663391113,17351,53.77018737792969,57.9293098449707,59.0872688293457,0.20918679237365723,0.06972892582416534,0.9239082932472229,0.6101281046867371,0.12202562391757965,0.26148349046707153,0.5752636790275574,0.339928537607193,0.32274797558784485,0,0.03458014130592346,0.051870208233594894
1988-02-01,86.20614624023438,90.18925476074219,73.8230972290039,2.585653305053711,17133,53.542083740234375,62.26082229614258,61.053218841552734,0.21883833408355713,0.08206437528133392,0.7203428745269775,0.6382784843444824,0.1367739588022232,0.34649401903152466,0.5197410583496094,0.3738488256931305,0.30350786447525024,0.023346757516264915,0.04669351503252983,0.0350201353430748
1988-03-01,110.20651245117188,105.9420166015625,109.30101776123047,3.305516481399536,18454,63.07050323486328,72.84048461914062,75.5234146118164,0.16996686160564423,0.11047845333814621,1.1132829189300537,0.6628707647323608,0.09348177164793015,0.5608906149864197,0.7223591208457947,0.41641879081726074,0.3630649149417877,0.037932153791189194,0.06502655148506165,0.059607673436403275
1988-04-01,119.45051574707031,113.93638610839844,128.48338317871094,3.5827796459198,17305,68.88197326660156,68.62325286865234,85.68962860107422,0.25860530138015747,0.10700909793376923,0.9184947609901428,0.6331371665000916,0.28535759449005127,0.4904583692550659,0.5974674224853516,0.8828250169754028,0.2484830915927887,0.04045073688030243,0.08090147376060486,0.03467205911874771
1988-05-01,104.87347412109375,106.54883575439453,97.1541748046875,3.1455581188201904,18089,60.983985900878906,62.880680084228516,64.39776611328125,0.26735734939575195,0.025064751505851746,0.8689113259315491,0.8354916572570801,0.14203359186649323,0.38432618975639343,0.7018130421638489,0.6015540361404419,0.28746750950813293,0.11056443303823471,0.07739510387182236,0.022112885490059853
1988-06-01,79.70812225341797,74.01183319091797,81.0764389038086,2.3907527923583984,17735,52.744483947753906,56.34589385986328,63.33735656738281,0.22767075896263123,0.08756567537784576,0.6479859948158264,0.5866900086402893,0.12259194254875183,0.34150612354278564,0.4290718138217926,0.3677758276462555,0.24245841801166534,0.02819283865392208,0.02819283865392208,0.03946997597813606
1988-07-01,83.43048095703125,70.79203796386719,96.27418518066406,2.5024003982543945,16664,54.1931037902832,62.78451156616211,65.98143768310547,0.2020387500524521,0.0734686404466629,0.6152998208999634,0.37652677297592163,0.16530443727970123,0.5326476097106934,0.45917898416519165,0.47754615545272827,0.25804129242897034,0.030004801228642464,0.09001440554857254,0.06000960245728493
1988-08-01,84.05416107177734,73.71106719970703,93.28092193603516,2.5211069583892822,17056,56.156429290771484,60.76506423950195,69.16918182373047,0.18414510786533356,0.09207255393266678,0.6076788306236267,0.40511924028396606,0.12890157103538513,0.5708498358726501,0.3959119915962219,0.4879845380783081,0.2286585420370102,0.0234521571546793,0.029315197840332985,0.029315197840332985
1988-09-01,74.84265899658203,72.93437957763672,74.3477783203125,2.244818687438965,17997,49.920101165771484,54.65543746948242,58.94777297973633,0.13863617181777954,0.05198856070637703,0.7191751003265381,0.5025560855865479,0.08664760738611221,0.41590848565101624,0.43323802947998047,0.3552551865577698,0.23892870545387268,0.027782408520579338,0.01111296284943819,0.033338889479637146
1988-10-01,73.45023345947266,71.80867004394531,65.83024597167969,2.203054666519165,18202,48.967342376708984,50.08397674560547,50.61064529418945,0.14233087003231049,0.0586068332195282,0.45210984349250793,0.6111855506896973,0.14233087003231049,0.28466174006462097,0.4688546657562256,0.3265237808227539,0.20327436923980713,0.021975606679916382,0.03296341001987457,0.043951213359832764
1988-11-01,68.79841613769531,55.85908508300781,77.55838012695312,2.0635287761688232,17252,46.24209976196289,54.97397232055664,41.51231002807617,0.13424019515514374,0.04474673420190811,0.3579738736152649,0.5190621018409729,0.09844281524419785,0.23268301784992218,0.46536603569984436,0.45641669631004333,0.23765359818935394,0.06376072019338608,0.04057500511407852,0.023185716941952705
1988-12-01,90.39871978759766,82.27973937988281,94.38412475585938,2.711404800415039,17703,54.536712646484375,57.16608428955078,63.95542907714844,0.1586771309375763,0.06681142747402191,0.509437084197998,0.5261399745941162,0.17537999153137207,0.34240853786468506,0.3758142590522766,0.7098714113235474,0.34457436203956604,0.07343388348817825,0.011297520250082016,0.0677851215004921
1989-01-01,89.24658966064453,89.09522247314453,82.81503295898438,2.6768479347229004,23311,77.58226013183594,81.18903350830078,60.67997360229492,0.20312638580799103,0.0971473976969719,0.741852879524231,0.7330212593078613,0.18546321988105774,0.3179369568824768,0.5563896298408508,0.5298948884010315,0.43756166100502014,0.038608383387327194,0.021449102088809013,0.021449102088809013
