Company_number,Date,1_month,3_month,6_month,12_month,24_month,36_month,60_month,Sector
92114297.0,2016-06,,,,0.005,,,,Light Manufacturing
92114297.0,2019-03,,,,0.0103,,,,Light Manufacturing
92114297.0,2020-04,,,,0.0137,,,,Light Manufacturing
92114297.0,2020-09,,,,0.0193,,,,Light Manufacturing
92114297.0,2021-06,,,,,,,,Light Manufacturing
94088891.0,2014-05,,,,0.0103,,,,Heavy Manufacturing
94088891.0,2014-05,,,,0.0103,,,,Heavy Manufacturing
94088891.0,2017-10,,,,,,,,Heavy Manufacturing
94088891.0,2017-10,,,,,,,,Heavy Manufacturing
94088891.0,2017-10,,,,0.0137,,,,Heavy Manufacturing
94088891.0,2017-10,,,,0.0137,,,,Heavy Manufacturing
94088891.0,2017-10,,,,0.0137,,,,Heavy Manufacturing
94088891.0,2017-10,,,,0.0137,,,,Heavy Manufacturing
94088891.0,2021-06,,,,,,,,Heavy Manufacturing
94088891.0,2021-06,,,,,,,,Heavy Manufacturing
94088891.0,2021-06,,,,,,,,Heavy Manufacturing
94088891.0,2021-06,,,,,,,,Heavy Manufacturing
97379837.0,2022-08,,,,0.0024,,,,Services
97379837.0,2022-08,,,,0.0024,,,,Services
97379837.0,2024-03,,,,0.0103,,,,Services
97379837.0,2024-03,,,,0.0103,,,,Services
97379837.0,2024-05,,,,0.0103,,,,Services
97484018.0,2023-10,,,,0.002,,,,"Transportation, Communications & Utilities"
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-06,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-11,,,,,,,,Heavy Manufacturing
80365986.0,2012-11,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2012-11,,,,0.0007,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
80365986.0,2013-03,,,,,,,,Heavy Manufacturing
96566220.0,2018-03,,,,0.0007,,,,Heavy Manufacturing
96566220.0,2018-03,,,,0.0007,,,,Heavy Manufacturing
96566220.0,2018-03,,,,0.0007,,,,Heavy Manufacturing
96566220.0,2018-03,,,,0.0007,,,,Heavy Manufacturing
96566220.0,2018-05,,,,,,,,Heavy Manufacturing
96566220.0,2018-09,,,,0.0007,,,,Heavy Manufacturing
96566220.0,2018-12,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2018-12,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2018-12,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2018-12,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2019-09,,,,,,,,Heavy Manufacturing
96566220.0,2019-11,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2020-10,,,,,,,,Heavy Manufacturing
96566220.0,2020-12,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2020-12,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2021-02,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2022-10,,,,0.0008,,,,Heavy Manufacturing
96566220.0,2022-12,,,,,,,,Heavy Manufacturing
96566220.0,2024-06,,,,,,,,Heavy Manufacturing
96566220.0,2024-06,,,,,,,,Heavy Manufacturing
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-06,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-09,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2012-10,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-01,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-01,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-05,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-06,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-07,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-07,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-09,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-09,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2013-09,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-01,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-02,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-02,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-03,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-05,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-06,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-07,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-07,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-09,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370840.0,2014-11,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-04,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-06,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-07,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-07,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2015-11,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-03,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-03,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-05,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-09,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-12,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2016-12,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2017-01,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2017-01,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2017-03,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2017-05,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2018-02,,,,,,,,"Finance, Insurance & Real Estate"
80370840.0,2018-02,,,,,,,,"Finance, Insurance & Real Estate"
92653501.0,2013-06,,,,0.0008,,,,Mining & Construction
92653501.0,2014-05,,,,0.0006,,,,Mining & Construction
92653501.0,2017-11,,,,,,,,Mining & Construction
91512306.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate"
91512306.0,2014-05,,,,0.0006,,,,"Finance, Insurance & Real Estate"
91512306.0,2016-05,,,,0.0006,,,,"Finance, Insurance & Real Estate"
91512306.0,2017-06,,,,0.0006,,,,"Finance, Insurance & Real Estate"
91512306.0,2019-03,,,,,,,,"Finance, Insurance & Real Estate"
91512306.0,2021-01,,,,0.0006,,,,"Finance, Insurance & Real Estate"
91512306.0,2022-01,,,,,,,,"Finance, Insurance & Real Estate"
91512306.0,2022-01,,,,,,,,"Finance, Insurance & Real Estate"
91512306.0,2022-01,,,,,,,,"Finance, Insurance & Real Estate"
80371451.0,2012-06,,,,0.0008,,,,Heavy Manufacturing
80371451.0,2012-06,,,,0.0008,,,,Heavy Manufacturing
80371451.0,2012-06,,,,0.0008,,,,Heavy Manufacturing
80371451.0,2014-05,,,,0.0006,,,,Heavy Manufacturing
80371451.0,2014-05,,,,0.0006,,,,Heavy Manufacturing
80371451.0,2014-05,,,,0.0006,,,,Heavy Manufacturing
80371451.0,2016-10,,,,,,,,Heavy Manufacturing
80371451.0,2018-11,,,,,,,,Heavy Manufacturing
80371451.0,2021-10,,,,,,,,Heavy Manufacturing
90786902.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate"
90786902.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate"
90786902.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate"
90786902.0,2014-05,,,,0.0006,,,,"Finance, Insurance & Real Estate"
90786902.0,2014-05,,,,0.0006,,,,"Finance, Insurance & Real Estate"
90786902.0,2014-05,,,,0.0006,,,,"Finance, Insurance & Real Estate"
90786902.0,2016-06,,,,,,,,"Finance, Insurance & Real Estate"
90786902.0,2021-06,,,,,,,,"Finance, Insurance & Real Estate"
90786902.0,2021-06,,,,,,,,"Finance, Insurance & Real Estate"
80365990.0,2012-06,,,,0.00065,,,,Wholesale & Retail Trade
80365990.0,2013-11,,,,,,,,Wholesale & Retail Trade
92171497.0,2013-01,,,,0.0137,,,,"Finance, Insurance & Real Estate"
92171497.0,2013-01,,,,0.0137,,,,"Finance, Insurance & Real Estate"
92171497.0,2013-12,,,,0.0137,,,,"Finance, Insurance & Real Estate"
92171497.0,2014-01,,,,0.0137,,,,"Finance, Insurance & Real Estate"
92171497.0,2014-04,,,,0.0137,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-03,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-03,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-03,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-03,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-03,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-04,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-04,,,,0.0193,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2015-11,,,,0.2387,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
92171497.0,2016-01,,,,,,,,"Finance, Insurance & Real Estate"
95104291.0,2014-10,,,,0.0137,,,,"Health, Legal & Educational Services"
95104291.0,2015-03,,,,0.0193,,,,"Health, Legal & Educational Services"
95104291.0,2015-09,,,,0.0193,,,,"Health, Legal & Educational Services"
95104291.0,2015-09,,,,0.0193,,,,"Health, Legal & Educational Services"
95104291.0,2015-11,,,,0.2387,,,,"Health, Legal & Educational Services"
95104291.0,2015-11,,,,0.2387,,,,"Health, Legal & Educational Services"
95104291.0,2015-11,,,,0.2387,,,,"Health, Legal & Educational Services"
95104291.0,2016-01,,,,,,,,"Health, Legal & Educational Services"
95104291.0,2016-01,,,,,,,,"Health, Legal & Educational Services"
95104291.0,2016-01,,,,,,,,"Health, Legal & Educational Services"
89321871.0,2012-06,,,,0.005,,,,"Health, Legal & Educational Services"
89321871.0,2012-06,,,,0.005,,,,"Health, Legal & Educational Services"
89321871.0,2012-06,,,,0.005,,,,"Health, Legal & Educational Services"
89321871.0,2012-06,,,,0.005,,,,"Health, Legal & Educational Services"
89321871.0,2012-06,,,,0.005,,,,"Health, Legal & Educational Services"
89321871.0,2012-07,,,,0.0137,,,,"Health, Legal & Educational Services"
89321871.0,2012-07,,,,0.0137,,,,"Health, Legal & Educational Services"
89321871.0,2012-07,,,,0.0137,,,,"Health, Legal & Educational Services"
89321871.0,2012-07,,,,0.0137,,,,"Health, Legal & Educational Services"
89321871.0,2012-07,,,,0.0137,,,,"Health, Legal & Educational Services"
89321871.0,2014-07,,,,,,,,"Health, Legal & Educational Services"
89321871.0,2015-02,,,,,,,,"Health, Legal & Educational Services"
89321871.0,2015-03,,,,0.0193,,,,"Health, Legal & Educational Services"
89321871.0,2015-03,,,,0.0193,,,,"Health, Legal & Educational Services"
89321871.0,2015-03,,,,0.0193,,,,"Health, Legal & Educational Services"
89321871.0,2015-11,,,,0.2387,,,,"Health, Legal & Educational Services"
89321871.0,2015-11,,,,0.2387,,,,"Health, Legal & Educational Services"
89321871.0,2015-11,,,,0.2387,,,,"Health, Legal & Educational Services"
89321871.0,2016-01,,,,,,,,"Health, Legal & Educational Services"
89321871.0,2016-01,,,,,,,,"Health, Legal & Educational Services"
89321871.0,2016-01,,,,,,,,"Health, Legal & Educational Services"
96889935.0,2020-04,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2020-04,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2020-04,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2020-04,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2020-04,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2020-09,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2021-05,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2021-10,,,,,,,,"Transportation, Communications & Utilities"
96889935.0,2022-01,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2023-01,,,,0.0007,,,,"Transportation, Communications & Utilities"
96889935.0,2023-03,,,,,,,,"Transportation, Communications & Utilities"
91781691.0,2012-08,,,,0.0008,,,,"Finance, Insurance & Real Estate"
91781691.0,2018-10,,,,0.0007,,,,"Finance, Insurance & Real Estate"
91781691.0,2020-11,,,,0.0024,,,,"Finance, Insurance & Real Estate"
91781691.0,2021-01,,,,0.0024,,,,"Finance, Insurance & Real Estate"
91781691.0,2022-05,,,,0.0007,,,,"Finance, Insurance & Real Estate"
80370352.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80370352.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80370352.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80370352.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80370352.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80370352.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80370352.0,2012-08,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2012-08,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2012-08,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2012-08,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2012-08,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2012-08,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2012-10,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2013-06,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2013-08,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2014-02,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2014-04,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2014-04,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2014-06,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2016-05,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2016-10,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2016-11,,,,0.0008,,,,"Transportation, Communications & Utilities"
80370352.0,2017-06,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2018-10,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-03,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-03,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-03,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-03,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-07,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-07,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-09,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-09,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2019-10,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2020-02,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2020-03,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2020-06,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2022-05,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2023-02,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2023-06,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2023-07,,,,0.0007,,,,"Transportation, Communications & Utilities"
80370352.0,2024-03,,,,,,,,"Transportation, Communications & Utilities"
80370352.0,2024-06,,,,,,,,"Transportation, Communications & Utilities"
96332346.0,2016-05,,,,0.002,,,,Heavy Manufacturing
96332346.0,2017-02,,,,0.002,,,,Heavy Manufacturing
96332346.0,2019-04,,,,0.0007,,,,Heavy Manufacturing
96332346.0,2019-04,,,,0.0007,,,,Heavy Manufacturing
96332346.0,2021-04,,,,,,,,Heavy Manufacturing
96332346.0,2021-05,,,,,,,,Heavy Manufacturing
94613295.0,2014-07,,,,0.0024,,,,"Finance, Insurance & Real Estate"
94613295.0,2014-07,,,,0.0024,,,,"Finance, Insurance & Real Estate"
94613295.0,2016-04,,,,0.005,,,,"Finance, Insurance & Real Estate"
94613295.0,2016-04,,,,0.005,,,,"Finance, Insurance & Real Estate"
94613295.0,2020-01,,,,,,,,"Finance, Insurance & Real Estate"
94613295.0,2020-05,,,,0.0103,,,,"Finance, Insurance & Real Estate"
94613295.0,2021-05,,,,0.005,,,,"Finance, Insurance & Real Estate"
94613295.0,2022-05,,,,0.0024,,,,"Finance, Insurance & Real Estate"
96287863.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2013-01,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2013-05,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2013-06,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2013-08,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2013-10,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2013-10,,,,0.0008,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2014-12,,,,0.0006,,,,"Finance, Insurance & Real Estate"
96287863.0,2021-08,,,,,,,,"Finance, Insurance & Real Estate"
96287863.0,2022-12,,,,,,,,"Finance, Insurance & Real Estate"
96287863.0,2023-06,,,,,,,,"Finance, Insurance & Real Estate"
96287863.0,2023-11,,,,,,,,"Finance, Insurance & Real Estate"
96601164.0,2018-03,,,,0.0006,,,,"Transportation, Communications & Utilities"
96601164.0,2020-07,,,,0.0007,,,,"Transportation, Communications & Utilities"
96601164.0,2024-05,,,,,,,,"Transportation, Communications & Utilities"
96561757.0,2021-06,,,,0.000833,,,,Mining & Construction
96561757.0,2024-06,,,,,,,,Mining & Construction
96738094.0,2021-05,,,,0.00065,,,,"Transportation, Communications & Utilities"
96738094.0,2024-03,,,,0.0007,,,,"Transportation, Communications & Utilities"
97280565.0,2021-09,,,,0.002,,,,"Finance, Insurance & Real Estate"
97280565.0,2022-01,,,,0.002,,,,"Finance, Insurance & Real Estate"
97280565.0,2022-05,,,,0.002,,,,"Finance, Insurance & Real Estate"
97280565.0,2023-04,,,,0.002,,,,"Finance, Insurance & Real Estate"
97280565.0,2023-10,,,,0.002,,,,"Finance, Insurance & Real Estate"
91120294.0,2013-04,,,,0.005,,,,Wholesale & Retail Trade
91120294.0,2013-06,,,,0.0024,,,,Wholesale & Retail Trade
91120294.0,2013-06,,,,0.0024,,,,Wholesale & Retail Trade
91120294.0,2013-07,,,,,,,,Wholesale & Retail Trade
91120294.0,2013-07,,,,0.005,,,,Wholesale & Retail Trade
91120294.0,2016-12,,,,0.0024,,,,Wholesale & Retail Trade
91120294.0,2016-12,,,,0.005,,,,Wholesale & Retail Trade
91120294.0,2016-12,,,,0.005,,,,Wholesale & Retail Trade
91120294.0,2017-01,,,,,,,,Wholesale & Retail Trade
91120294.0,2019-05,,,,0.0024,,,,Wholesale & Retail Trade
91120294.0,2021-03,,,,0.005,,,,Wholesale & Retail Trade
91120294.0,2021-04,,,,,,,,Wholesale & Retail Trade
91120294.0,2021-04,,,,,,,,Wholesale & Retail Trade
91120294.0,2021-09,,,,0.002,,,,Wholesale & Retail Trade
91120294.0,2021-09,,,,0.002,,,,Wholesale & Retail Trade
91120294.0,2021-09,,,,0.002,,,,Wholesale & Retail Trade
91120294.0,2021-09,,,,0.002,,,,Wholesale & Retail Trade
80370656.0,2012-06,,,,0.002,,,,Services
80370656.0,2012-06,,,,0.002,,,,Services
80370656.0,2012-06,,,,0.002,,,,Services
80370656.0,2012-06,,,,0.002,,,,Services
80370656.0,2013-03,,,,0.002,,,,Services
80370656.0,2013-05,,,,,,,,Services
80370656.0,2014-02,,,,,,,,Services
80370656.0,2014-02,,,,0.002,,,,Services
80370656.0,2014-07,,,,0.005,,,,Services
80370656.0,2014-07,,,,0.002,,,,Services
80370656.0,2015-09,,,,0.002,,,,Services
80370656.0,2017-01,,,,0.002,,,,Services
80370656.0,2017-06,,,,,,,,Services
80370656.0,2017-11,,,,,,,,Services
80370656.0,2019-01,,,,0.002,,,,Services
80370656.0,2019-01,,,,0.005,,,,Services
80370656.0,2019-03,,,,,,,,Services
80370656.0,2019-11,,,,0.005,,,,Services
80370656.0,2020-07,,,,,,,,Services
80370656.0,2020-11,,,,0.0024,,,,Services
80370656.0,2020-11,,,,0.0024,,,,Services
80370656.0,2020-11,,,,0.0024,,,,Services
80370656.0,2020-11,,,,0.0024,,,,Services
80370656.0,2020-11,,,,0.0024,,,,Services
80370656.0,2020-11,,,,0.0103,,,,Services
80370656.0,2020-11,,,,0.0103,,,,Services
80370656.0,2021-02,,,,,,,,Services
80370656.0,2021-11,,,,0.0024,,,,Services
80370656.0,2022-06,,,,,,,,Services
80370656.0,2023-04,,,,0.002,,,,Services
80370656.0,2023-04,,,,0.002,,,,Services
80370656.0,2023-04,,,,0.002,,,,Services
80370656.0,2023-04,,,,0.005,,,,Services
80370656.0,2023-04,,,,0.005,,,,Services
80370656.0,2023-04,,,,0.002,,,,Services
80370656.0,2023-09,,,,,,,,Services
80370656.0,2023-10,,,,0.005,,,,Services
80370656.0,2024-01,,,,,,,,Services
80370656.0,2024-03,,,,0.002,,,,Services
80370656.0,2024-04,,,,,,,,Services
80371042.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80371042.0,2012-06,,,,0.0006,,,,"Transportation, Communications & Utilities"
80371042.0,2013-03,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2013-03,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2013-09,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2014-07,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2014-07,,,,,,,,"Transportation, Communications & Utilities"
80371042.0,2016-09,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2016-10,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2018-02,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2018-02,,,,0.0008,,,,"Transportation, Communications & Utilities"
80371042.0,2018-09,,,,,,,,"Transportation, Communications & Utilities"
