Company_number,Date,1_month,3_month,6_month,12_month,24_month,36_month,60_month,Sector
80104722.0,2024-08-01,,,,0.0012,,,,Energy & Resources
93981103.0,2024-08-01,,,,1.0,,,,Financial Services
93981103.0,2024-08-01,,,,0.2387,,,,Financial Services
93981103.0,2024-08-01,,,,1.0,,,,Financial Services
93981103.0,2024-08-01,,,,0.2387,,,,Financial Services
80105072.0,2024-08-01,,,,0.0202,,,,Energy & Resources
97615652.0,2024-08-01,,,,0.0058,,,,Energy & Resources
80512807.0,2024-08-01,,,,0.0058,,,,Energy & Resources
80512807.0,2024-08-01,,,,0.0058,,,,Energy & Resources
86373709.0,2024-08-01,,,,0.0005,,,,Technology & Software
96962491.0,2024-08-01,,,,0.0058,,,,Consumer Goods & Retail
96384841.0,2024-08-01,,,,0.0005,,,,Financial Services
96384841.0,2024-08-01,,,,0.0005,,,,Financial Services
97615699.0,2024-08-01,,,,0.0058,,,,Energy & Resources
97489771.0,2024-08-01,,,,0.0058,,,,Energy & Resources
80105457.0,2024-08-01,,,,0.0005,,,,Telecommunications & Media
80105457.0,2024-08-01,,,,0.0005,,,,Telecommunications & Media
80105457.0,2024-08-01,,,,0.0005,,,,Telecommunications & Media
80105457.0,2024-08-01,,,,0.0005,,,,Telecommunications & Media
97455575.0,2024-08-01,,,,0.0012,,,,Financial Services
96164301.0,2024-08-01,,,,0.0005,,,,Energy & Resources
96204630.0,2024-08-01,,,,0.0058,,,,Transportation & Logistics
96204630.0,2024-08-01,,,,0.0058,,,,Transportation & Logistics
97608306.0,2024-08-01,,,,0.0202,,,,Transportation & Logistics
97615694.0,2024-08-01,,,,0.0058,,,,Energy & Resources
97476124.0,2024-08-01,,,,0.0012,,,,Industrial & Manufacturing
97476124.0,2024-08-01,,,,0.0012,,,,Industrial & Manufacturing
97476124.0,2024-08-01,,,,0.0012,,,,Industrial & Manufacturing
97476124.0,2024-08-01,,,,0.0012,,,,Industrial & Manufacturing
97476124.0,2024-08-01,,,,0.0012,,,,Industrial & Manufacturing
97242539.0,2024-08-01,,,,0.0202,,,,Financial Services
96868608.0,2024-08-01,,,,0.0012,,,,Transportation & Logistics
96868608.0,2024-08-01,,,,0.0012,,,,Transportation & Logistics
96868608.0,2024-08-01,,,,0.0012,,,,Transportation & Logistics
96868608.0,2024-08-01,,,,0.0012,,,,Transportation & Logistics
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
97476076.0,2024-08-01,,,,0.0012,,,,Technology & Software
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0005,,,,
,2024-08-01,,,,0.0005,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0005,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0005,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0012,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,0.0202,,,,
,2024-08-01,,,,1.0,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.2387,,,,
,2024-08-01,,,,0.0058,,,,
,2024-08-01,,,,0.0058,,,,
